,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_gamma,param_learning_rate,param_max_delta_step,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,params
48,0.9049586776859504,0.70995670995671,0.9546485260770975,0.8561361119500654,0.10533517802260836,1,0.010254859924316406,0.0005610707010529468,0.0020765463511149087,0.00018780376743355706,0.45240923658495635,0.1881982753769565,1.5280652098291073e-06,1.0,17,50,3,99,1e-09,0.000880225948457592,346.51228667788575,0.6845256847543274,"{'colsample_bylevel': 0.45240923658495635, 'colsample_bytree': 0.1881982753769565, 'gamma': 1.5280652098291073e-06, 'learning_rate': 1.0, 'max_delta_step': 17, 'max_depth': 50, 'min_child_weight': 3, 'n_estimators': 99, 'reg_alpha': 1e-09, 'reg_lambda': 0.000880225948457592, 'scale_pos_weight': 346.51228667788575, 'subsample': 0.6845256847543274}"
49,0.9132231404958677,0.8268398268398269,0.9523809523809524,0.8971777576428739,0.05224107337306192,1,0.01042477289835612,0.00014618414178572235,0.002214670181274414,0.0002026757062215697,0.6945073843373485,0.922540815806972,1e-09,0.020654577723035646,20,11,4,83,0.008858131309252297,9.051279090466176e-07,2.0531600963737935,0.516244092517305,"{'colsample_bylevel': 0.6945073843373485, 'colsample_bytree': 0.922540815806972, 'gamma': 1e-09, 'learning_rate': 0.020654577723035646, 'max_delta_step': 20, 'max_depth': 11, 'min_child_weight': 4, 'n_estimators': 83, 'reg_alpha': 0.008858131309252297, 'reg_lambda': 9.051279090466176e-07, 'scale_pos_weight': 2.0531600963737935, 'subsample': 0.516244092517305}"
50,0.921487603305785,0.8311688311688312,0.8662131519274376,0.8733850129198966,0.03741708743415345,1,0.008557717005411783,0.0005046913177221029,0.0017151037851969402,5.016557058059392e-05,0.3147093998167264,1.0,1e-09,0.016006871258087647,20,2,5,74,1.0,2.681769648316143e-09,74.74159587996559,0.3465867613984589,"{'colsample_bylevel': 0.3147093998167264, 'colsample_bytree': 1.0, 'gamma': 1e-09, 'learning_rate': 0.016006871258087647, 'max_delta_step': 20, 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 74, 'reg_alpha': 1.0, 'reg_lambda': 2.681769648316143e-09, 'scale_pos_weight': 74.74159587996559, 'subsample': 0.3465867613984589}"
51,0.5,0.5,0.5,0.5,0.0,1,0.008855978647867838,0.000563501066176426,0.001696189244588216,7.806387252924776e-05,0.07926512021520399,0.9825843887732859,1.2986876590341566e-05,0.23037541095689448,4,0,5,100,1.4669955837339012e-06,1e-09,63.41742168237055,1.0,"{'colsample_bylevel': 0.07926512021520399, 'colsample_bytree': 0.9825843887732859, 'gamma': 1.2986876590341566e-05, 'learning_rate': 0.23037541095689448, 'max_delta_step': 4, 'max_depth': 0, 'min_child_weight': 5, 'n_estimators': 100, 'reg_alpha': 1.4669955837339012e-06, 'reg_lambda': 1e-09, 'scale_pos_weight': 63.41742168237055, 'subsample': 1.0}"
52,0.9380165289256198,0.8528138528138528,0.8866213151927438,0.8928823114869627,0.035252620572127205,1,0.010986646016438803,0.0009638008338508146,0.0019545555114746094,0.00015881230795286417,0.01,0.7646047084855123,8.892759443072938e-07,0.11264464613609967,3,27,3,83,1e-09,4.452430912345925e-08,242.14230779395825,0.5474112643985218,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.7646047084855123, 'gamma': 8.892759443072938e-07, 'learning_rate': 0.11264464613609967, 'max_delta_step': 3, 'max_depth': 27, 'min_child_weight': 3, 'n_estimators': 83, 'reg_alpha': 1e-09, 'reg_lambda': 4.452430912345925e-08, 'scale_pos_weight': 242.14230779395825, 'subsample': 0.5474112643985218}"
53,0.9152892561983471,0.880952380952381,0.9013605442176871,0.8993087016342831,0.01417020123307178,1,0.012450536092122396,0.0008219146009008221,0.001932382583618164,0.00023792247018891962,0.8179340184526391,0.8750504997483204,1e-09,0.04737053516789171,3,17,0,50,1e-09,1e-09,1.687584975825017,1.0,"{'colsample_bylevel': 0.8179340184526391, 'colsample_bytree': 0.8750504997483204, 'gamma': 1e-09, 'learning_rate': 0.04737053516789171, 'max_delta_step': 3, 'max_depth': 17, 'min_child_weight': 0, 'n_estimators': 50, 'reg_alpha': 1e-09, 'reg_lambda': 1e-09, 'scale_pos_weight': 1.687584975825017, 'subsample': 1.0}"
54,0.9276859504132231,0.8614718614718615,0.91156462585034,0.9003657840867143,0.028278284347626897,1,0.011656363805135092,0.000774072352347086,0.0018419424692789714,0.00012495504361392383,0.5257417352146556,1.0,3.9998984975574096e-07,0.11637912746447175,20,15,0,62,2.1740584598392165e-07,29.396954083368453,3.7780336885305617,1.0,"{'colsample_bylevel': 0.5257417352146556, 'colsample_bytree': 1.0, 'gamma': 3.9998984975574096e-07, 'learning_rate': 0.11637912746447175, 'max_delta_step': 20, 'max_depth': 15, 'min_child_weight': 0, 'n_estimators': 62, 'reg_alpha': 2.1740584598392165e-07, 'reg_lambda': 29.396954083368453, 'scale_pos_weight': 3.7780336885305617, 'subsample': 1.0}"
55,0.5,0.5,0.5,0.5,0.0,1,0.0076580047607421875,0.0003905572869799575,0.0017211437225341797,7.679003124719236e-05,0.01,0.01,1e-09,1.0,13,12,5,59,1e-09,0.01675479021035212,0.15185743333751847,0.32254862208739477,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.01, 'gamma': 1e-09, 'learning_rate': 1.0, 'max_delta_step': 13, 'max_depth': 12, 'min_child_weight': 5, 'n_estimators': 59, 'reg_alpha': 1e-09, 'reg_lambda': 0.01675479021035212, 'scale_pos_weight': 0.15185743333751847, 'subsample': 0.32254862208739477}"
56,0.8966942148760331,0.829004329004329,0.9682539682539683,0.8974294439410718,0.056515510953074374,1,0.012426137924194336,0.0009146599543259771,0.0019106864929199219,8.704161331351107e-05,1.0,0.4691426036148436,1.0381832206346432e-08,0.01408793124854325,9,7,4,73,0.0001691078012850241,1e-09,10.221595458942824,0.566992329690999,"{'colsample_bylevel': 1.0, 'colsample_bytree': 0.4691426036148436, 'gamma': 1.0381832206346432e-08, 'learning_rate': 0.01408793124854325, 'max_delta_step': 9, 'max_depth': 7, 'min_child_weight': 4, 'n_estimators': 73, 'reg_alpha': 0.0001691078012850241, 'reg_lambda': 1e-09, 'scale_pos_weight': 10.221595458942824, 'subsample': 0.566992329690999}"
57,0.9256198347107438,0.8376623376623377,0.9002267573696145,0.8880331554750159,0.03709473795709543,1,0.012117306391398111,0.0011539870597225572,0.0022149880727132163,0.0003759566590318781,0.7672642397227383,0.8792015690565491,1e-09,0.056099052896782436,2,21,4,83,1.4280176633300369e-08,7.445301642584604e-06,1.9173067832958794,1.0,"{'colsample_bylevel': 0.7672642397227383, 'colsample_bytree': 0.8792015690565491, 'gamma': 1e-09, 'learning_rate': 0.056099052896782436, 'max_delta_step': 2, 'max_depth': 21, 'min_child_weight': 4, 'n_estimators': 83, 'reg_alpha': 1.4280176633300369e-08, 'reg_lambda': 7.445301642584604e-06, 'scale_pos_weight': 1.9173067832958794, 'subsample': 1.0}"
58,0.9235537190082646,0.840909090909091,0.8571428571428571,0.8743833685694152,0.03598517999957323,1,0.016837358474731445,0.0009733589090022037,0.0018685658772786458,0.00016896419661594815,0.9497868706776746,1.0,1e-09,0.0699959671656285,17,18,0,70,0.005694777227937647,0.24827689249988324,1.6904963484827458,1.0,"{'colsample_bylevel': 0.9497868706776746, 'colsample_bytree': 1.0, 'gamma': 1e-09, 'learning_rate': 0.0699959671656285, 'max_delta_step': 17, 'max_depth': 18, 'min_child_weight': 0, 'n_estimators': 70, 'reg_alpha': 0.005694777227937647, 'reg_lambda': 0.24827689249988324, 'scale_pos_weight': 1.6904963484827458, 'subsample': 1.0}"
